uuid,observed_on_string,updated_at,quality_grade,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,place_guess,private_place_guess,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_order_name,filepath
2ce91863-3517-48d2-9338-b81f54974a76,2022-10-23 15:39:51-07:00,2024-09-28 00:26:16 UTC,needs_id,https://www.inaturalist.org/observations/139973726,https://static.inaturalist.org/photos/239517629/medium.jpg,,,,2.0,0.0,"BLM Road 16 0, Idleyld Park, OR, US",,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170.0,,inat_images/139973726_Fungi_Fungi.jpg
558a5552-dd50-487b-95be-46891dc1b50e,2022-10-25 18:11:12,2024-01-12 07:17:08 UTC,needs_id,https://www.inaturalist.org/observations/140024031,https://static.inaturalist.org/photos/239616407/medium.jpeg,,,"On a mophane tree, dry and hard.",2.0,0.0,"Ngamiland East, Botswana",,shelf fungi,Polyporales,Shelf Fungi,Fungi,47380.0,Polyporales,inat_images/140024031_Fungi_Polyporales.jpg
01f593e7-3611-4a39-8677-16e306c4241c,2022-10-25 18:09:16,2023-10-10 13:58:16 UTC,needs_id,https://www.inaturalist.org/observations/140024254,https://static.inaturalist.org/photos/239616815/medium.jpeg,,,"On a tree, dry, flat and flaky.",1.0,0.0,"Ngamiland East, Botswana",,magaga,Lecanoromycetes,Common Lichens,Fungi,54743.0,,inat_images/140024254_Fungi_Lecanoromycetes.jpg
93415399-c869-473f-9cb5-e2e1227b48e2,2022-10-24 17:13:51-05:00,2025-07-03 13:02:34 UTC,needs_id,https://www.inaturalist.org/observations/140048913,https://inaturalist-open-data.s3.amazonaws.com/photos/239665759/medium.jpg,,,,3.0,0.0,"Glenview Rd, Glenview, IL, US",,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170.0,,inat_images/140048913_Fungi_Fungi.jpg
f7e60892-4351-480a-87cb-8397b0585623,2022-10-26 08:48:53-04:00,2025-12-14 19:24:24 UTC,needs_id,https://www.inaturalist.org/observations/140053222,https://static.inaturalist.org/photos/239672616/medium.jpg,,,,2.0,1.0,"Old Oyster Point Rd, Newport News, VA, US",,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/140053222_Fungi_Agaricomycetes.jpg
6268046f-f10c-426d-a83b-5ac9ec1b9507,Wed Oct 26 2022 12:46:49 GMT-0400 (EDT),2024-04-22 15:15:18 UTC,needs_id,https://www.inaturalist.org/observations/140071851,https://inaturalist-open-data.s3.amazonaws.com/photos/239708289/medium.jpg,,,,2.0,0.0,"Asa Dr, Bethlehem, PA, US",,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/140071851_Fungi_Agaricales.jpg
47c5113e-46a7-488e-8447-5ff959e61c0b,2021-05-14 20:29:41+02:00,2024-04-25 02:17:22 UTC,needs_id,https://www.inaturalist.org/observations/140088447,https://inaturalist-open-data.s3.amazonaws.com/photos/239739044/medium.jpg,,,,1.0,0.0,"Mt. Hood National Forest, Mount Hood Parkdale, OR, US",,Agaricomycetes,Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/140088447_Fungi_Agaricomycetes.jpg
66fee3fc-e00a-473c-b5b1-008da2a60962,2022-10-15 15:55:27-06:00,2023-01-29 15:00:46 UTC,needs_id,https://www.inaturalist.org/observations/140090867,https://inaturalist-open-data.s3.amazonaws.com/photos/244843368/medium.jpg,,,,1.0,0.0,"Payette National Forest, McCall, ID, US",,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/140090867_Fungi_Agaricales.jpg
ae76c4d8-c70c-4b06-8b51-5c42f8e354dd,2022-10-26 16:32:44-07:00,2026-04-12 01:13:25 UTC,needs_id,https://www.inaturalist.org/observations/140121509,https://inaturalist-open-data.s3.amazonaws.com/photos/239804563/medium.jpg,,,"Very solid. Exuding yellow latex when cut, odiferous but not particularly pleasant. Found by truffle dog Rye.",3.0,1.0,"Willamette National Forest, Blue River, OR, US",,Endogonales,Endogonales,,Fungi,152616.0,Endogonales,inat_images/140121509_Fungi_Endogonales.jpg
c2ef8e63-8e9e-4b0a-9c41-424ba7505076,2022/09/15 18:09,2023-01-13 12:41:24 UTC,needs_id,https://www.inaturalist.org/observations/140130116,https://inaturalist-open-data.s3.amazonaws.com/photos/239820565/medium.jpg,,,,2.0,0.0,"Сургут, Ханты-Мансийский автономный округ, Россия",,Агарикомицетовые,Agaricomycetidae,,Fungi,1094814.0,,inat_images/140130116_Fungi_Agaricomycetidae.jpg
8e36476e-58d6-4056-94c4-8149f9685bc1,2022-10-17 15:52:53,2025-07-04 13:29:16 UTC,needs_id,https://www.inaturalist.org/observations/140155580,https://inaturalist-open-data.s3.amazonaws.com/photos/239867190/medium.jpeg,,,,2.0,0.0,"Fergus, ON N1M 3C4, Canada",,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170.0,,inat_images/140155580_Fungi_Fungi.jpg
1e6c2b55-e984-4813-ac74-210bd164f0c4,Thu Oct 27 2022 11:51:29 GMT -0400 (EDT),2025-10-12 01:56:05 UTC,needs_id,https://www.inaturalist.org/observations/140161623,https://static.inaturalist.org/photos/239878618/medium.jpeg,,,,3.0,0.0,"Greene County, US-OH, US",,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/140161623_Fungi_Agaricales.jpg
94ac7430-367e-4512-82be-b89bde16733f,2022-10-27 11:13:54,2023-07-14 13:49:05 UTC,needs_id,https://www.inaturalist.org/observations/140163416,https://static.inaturalist.org/photos/239881927/medium.jpeg,,,,2.0,0.0,"Nueva Industrial Vallejo, 07738 Ciudad de México, CDMX, México",,Basidiomycete Fungi,Basidiomycota,Basidiomycete Fungi,Fungi,47169.0,,inat_images/140163416_Fungi_Basidiomycota.jpg
7a8d5231-a3d3-4837-bb39-0a13bf378e8a,2022/06/05 1:49 PM,2026-04-04 20:42:47 UTC,needs_id,https://www.inaturalist.org/observations/140193953,https://inaturalist-open-data.s3.amazonaws.com/photos/239939062/medium.jpeg,,,,2.0,1.0,"Thompson-Nicola, BC, Canada",,"shield lichens, rim lichens, and allies",Lecanorales,"shield lichens, rim lichens, and allies",Fungi,48327.0,Lecanorales,inat_images/140193953_Fungi_Lecanorales.jpg
c7449747-302a-48c4-ad56-f8f479c51e8b,2022-10-28 10:15:56,2023-09-01 03:49:19 UTC,needs_id,https://www.inaturalist.org/observations/140201071,https://static.inaturalist.org/photos/239954479/medium.jpeg,,,,2.0,0.0,"Quarry Hill VIC 3550, Australia",,common lichens,Lecanoromycetes,Common Lichens,Fungi,54743.0,,inat_images/140201071_Fungi_Lecanoromycetes.jpg
ed054f1a-c931-40fe-96c2-fe4c03d09200,2022-10-27 10:50:54,2024-06-05 01:41:14 UTC,needs_id,https://www.inaturalist.org/observations/140207617,https://inaturalist-open-data.s3.amazonaws.com/photos/239967548/medium.jpeg,,,,3.0,0.0,Nacimiento del Río Atoyac,,"Setas, bejines y parientes",Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/140207617_Fungi_Agaricomycetes.jpg
176e97aa-bb01-48ed-807b-a4cea00e9cb4,2022-10-14 12:15:14-04:00,2025-07-04 22:13:56 UTC,needs_id,https://www.inaturalist.org/observations/140210850,https://inaturalist-open-data.s3.amazonaws.com/photos/239974018/medium.jpg,,,"Coral fungi- other specimen found nearby as well
Flesh was smooth and branches were easily torn, did not crumble or peel into fibers, uniform density
No apparent bruising anywhere on flesh
Growing on soil not on wood


Avery",3.0,0.0,"Quaker Hill, CT, US",,"mushrooms, bracket fungi, puffballs, and allies",Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/140210850_Fungi_Agaricomycetes.jpg
f1318084-dc5c-4470-9d11-15e083f33620,2022-08-10 14:22:48-04:00,2023-09-05 19:33:50 UTC,needs_id,https://www.inaturalist.org/observations/140214622,https://inaturalist-open-data.s3.amazonaws.com/photos/239981787/medium.jpg,,,Mold fruiting on very small (~1cm) animal scat. ,2.0,0.0,"Green Mountain and Finger Lakes National Forests, Chittenden, VT, US",,Pin Molds,Mucorales,Pin Molds,Fungi,123763.0,Mucorales,inat_images/140214622_Fungi_Mucorales.jpg
1c377856-8608-4f9c-b9ae-8a23dc367e89,2022-10-27 21:05:01,2024-05-12 20:32:11 UTC,needs_id,https://www.inaturalist.org/observations/140223946,https://static.inaturalist.org/photos/239999935/medium.jpeg,,,"Olor fungico agradable.
Fructificando directamente en un sendero muy transitado y compactado
Bosque mixto",1.0,0.0,Universidad de Concepción,,"mushrooms, bracket fungi, puffballs, and allies",Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/140223946_Fungi_Agaricomycetes.jpg
b4407588-ea5d-49be-a803-dadeb0c36648,2022/05/12 10:54,2023-11-13 08:56:16 UTC,needs_id,https://www.inaturalist.org/observations/140248243,https://inaturalist-open-data.s3.amazonaws.com/photos/240044042/medium.jpeg,,,Наблюдение и фото Г.А. Рыжковой,2.0,0.0,"Курчатовский р-н, Курская обл., Россия",,Базидиомикота,Basidiomycota,Basidiomycete Fungi,Fungi,47169.0,,inat_images/140248243_Fungi_Basidiomycota.jpg
5af3c31c-cae8-424f-a354-7e68bbf9bf38,2022-09-03 16:00:10-05:00,2026-04-04 17:20:25 UTC,needs_id,https://www.inaturalist.org/observations/140263919,https://inaturalist-open-data.s3.amazonaws.com/photos/240072992/medium.jpg,,,,4.0,1.0,"North Freedom, WI, US",,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/140263919_Fungi_Agaricomycetes.jpg
76488471-3fe4-4936-8d75-8e2317b577d9,2022-10-27 10:48:48,2025-05-15 11:56:40 UTC,needs_id,https://www.inaturalist.org/observations/140265603,https://static.inaturalist.org/photos/240076158/medium.jpeg,,,,2.0,1.0,"Atoyac, Veracruz",,Agaricomycotina,Agaricomycotina,Higher Basidiomycetes,Fungi,492000.0,,inat_images/140265603_Fungi_Agaricomycotina.jpg
b54574ed-7200-432e-bccb-54bb03d3f496,2022-10-28 11:31:31,2025-04-15 15:53:25 UTC,needs_id,https://www.inaturalist.org/observations/140268448,https://static.inaturalist.org/photos/240096734/medium.jpeg,,,,2.0,1.0,McMaster Forest Nature Preserve,,shelf fungi,Polyporales,Shelf Fungi,Fungi,47380.0,Polyporales,inat_images/140268448_Fungi_Polyporales.jpg
c83bae16-036d-4fbf-bb90-0d7de82ef11f,2022-10-27 14:26:46+01:00,2024-09-27 15:12:39 UTC,needs_id,https://www.inaturalist.org/observations/140268831,https://inaturalist-open-data.s3.amazonaws.com/photos/240082143/medium.jpg,,,Returned to capture last image on DSLR (28/10/22),3.0,1.0,"Elham, Canterbury, England, GB",,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170.0,,inat_images/140268831_Fungi_Fungi.jpg
f8ec2bbb-f800-46d1-9efa-bdc3c319c8a3,2022-10-28 09:07:23-05:00,2023-05-09 06:39:21 UTC,needs_id,https://www.inaturalist.org/observations/140271645,https://static.inaturalist.org/photos/240087525/medium.jpg,,,,3.0,0.0,"Tena, Napo, EC",,Hypocreales,Hypocreales,,Fungi,48248.0,Hypocreales,inat_images/140271645_Fungi_Hypocreales.jpg
9357cf24-2eec-4d33-b972-a48c9037c7ca,2022/10/24 1:49 PM,2024-09-27 13:51:25 UTC,needs_id,https://www.inaturalist.org/observations/140306484,https://inaturalist-open-data.s3.amazonaws.com/photos/240152067/medium.jpg,,,I went on a walk with a friend and found these really interesting orange fungi. More about it in my journal.,3.0,0.0,"North Douglas, Juneau, AK 99801, USA",,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170.0,,inat_images/140306484_Fungi_Fungi.jpg
2d6d31c6-3c50-41d0-a598-68cf4bd59f38,2022/10/27 2:27 PM,2022-10-29 01:10:11 UTC,needs_id,https://www.inaturalist.org/observations/140310316,https://inaturalist-open-data.s3.amazonaws.com/photos/239940321/medium.jpeg,,,"Observation for the fungi growing on the dead *Soerensenella prehensor* (https://www.inaturalist.org/observations/140310318)
Found under a fallen Nikau frond on plant litter. Observed near the track in the native bush (daytime).",1.0,0.0,"Exhibition Drive Path, Waitakere Ranges, Titirangi, West Auckland, New Zealand",,Hypocreales,Hypocreales,,Fungi,48248.0,Hypocreales,inat_images/140310316_Fungi_Hypocreales.jpg
acd0e732-ec57-4310-9f13-bd6c4cacda27,2022-10-27 21:18:45-07:00,2023-04-27 06:15:42 UTC,needs_id,https://www.inaturalist.org/observations/140311558,https://static.inaturalist.org/photos/240163757/medium.jpg,,,"Not sure the date, found a year or so ago under redwood trees. ",1.0,0.0,"Hannah Ct, Fortuna, CA, US",,common lichens,Lecanoromycetes,Common Lichens,Fungi,54743.0,,inat_images/140311558_Fungi_Lecanoromycetes.jpg
2a20d400-3e63-41f1-b634-98bc765e374a,2022-10-05,2024-09-27 12:24:19 UTC,needs_id,https://www.inaturalist.org/observations/140352510,https://static.inaturalist.org/photos/240240111/medium.jpeg,,,,3.0,0.0,"Львівська міськрада, Львівська область, Україна",,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170.0,,inat_images/140352510_Fungi_Fungi.jpg
27da6e75-b6a7-42c4-8e58-8405cf73ed06,2022-10-29 11:36:22-05:00,2024-09-27 10:41:37 UTC,needs_id,https://www.inaturalist.org/observations/140398485,https://static.inaturalist.org/photos/240321972/medium.jpg,,,,3.0,1.0,"Travis Northwest, Lago Vista, TX, US",,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170.0,,inat_images/140398485_Fungi_Fungi.jpg
6fa699d9-5da1-4243-be38-115427b87b4f,2022/10/28 10:25,2026-02-23 00:15:28 UTC,needs_id,https://www.inaturalist.org/observations/140447459,https://inaturalist-open-data.s3.amazonaws.com/photos/240413203/medium.png,,,,2.0,0.0,"Régina 97390, Guyane française",,Guepinia,Agaricomycotina,Higher Basidiomycetes,Fungi,492000.0,,inat_images/140447459_Fungi_Agaricomycotina.jpg
68083be8-d253-4c50-b690-68c36a8d3763,2022-10-29 15:02:35,2024-09-08 17:08:27 UTC,needs_id,https://www.inaturalist.org/observations/140450736,https://inaturalist-open-data.s3.amazonaws.com/photos/240420142/medium.jpeg,,,,1.0,0.0,"Loma Mar, CA 94021, USA",,Agaricomycetes,Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/140450736_Fungi_Agaricomycetes.jpg
930ef2ff-83af-43f5-b9e2-dfc3ddf109f6,2021/04/17 2:57 PM,2025-12-08 01:41:06 UTC,needs_id,https://www.inaturalist.org/observations/140459702,https://inaturalist-open-data.s3.amazonaws.com/photos/240433749/medium.jpeg,,,,1.0,0.0,"Pierce County, WA, USA",,"shield lichens, rim lichens, and allies",Lecanorales,"shield lichens, rim lichens, and allies",Fungi,48327.0,Lecanorales,inat_images/140459702_Fungi_Lecanorales.jpg
b92abc0b-d01a-4486-8640-6cb11f3aefed,2022/10/15 3:09 PM,2023-12-08 07:44:29 UTC,needs_id,https://www.inaturalist.org/observations/140469079,https://inaturalist-open-data.s3.amazonaws.com/photos/240454939/medium.jpg,,"updated tags, Castle Hill, fungi",,2.0,0.0,"Castle Hill, Sitka, AK, USA",,shelf fungi,Polyporales,Shelf Fungi,Fungi,47380.0,Polyporales,inat_images/140469079_Fungi_Polyporales.jpg
75432d27-6716-45d4-ba6d-17d64646debc,2022-10-30 07:34:41-04:00,2023-07-30 19:42:01 UTC,needs_id,https://www.inaturalist.org/observations/140500908,https://static.inaturalist.org/photos/240514236/medium.jpg,,,,3.0,0.0,"Deer Path Rd, Penobscot, ME, US",,Agaricomycetes,Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/140500908_Fungi_Agaricomycetes.jpg
25491b76-a782-49ab-9276-b07446eccd2b,2022-10-30 15:19:44+03:00,2025-12-29 05:36:17 UTC,needs_id,https://www.inaturalist.org/observations/140522950,https://inaturalist-open-data.s3.amazonaws.com/photos/240554234/medium.jpg,,,"On a rotting, half-buried twig of Salix sp.",1.0,0.0,"Luzhsky District, Leningrad Oblast, RU",,Operculate Ascomycetes,Pezizomycetes,Operculate Ascomycetes,Fungi,152032.0,,inat_images/140522950_Fungi_Pezizomycetes.jpg
456f5dab-4739-466b-ab89-2413c95a9623,2022-10-30 12:25:19+01:00,2025-12-30 21:41:03 UTC,needs_id,https://www.inaturalist.org/observations/140536844,https://inaturalist-open-data.s3.amazonaws.com/photos/240578258/medium.jpg,,,,2.0,0.0,"Chemin Sur les Roches, St-Cergue, Vaud, CH",,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170.0,,inat_images/140536844_Fungi_Fungi.jpg
969df073-443b-4ff1-9764-d846a8126dbc,2022-10-30 13:07:15,2023-07-08 10:09:28 UTC,needs_id,https://www.inaturalist.org/observations/140557962,https://inaturalist-open-data.s3.amazonaws.com/photos/240617410/medium.jpeg,,,,2.0,0.0,"Waterloo, ON N2L 3G5, Canada",,Lecanoromycetidae,Lecanoromycetidae,"Shield Lichens, Sunburst Lichens, Rosette Lichens, and Allies",Fungi,952186.0,,inat_images/140557962_Fungi_Lecanoromycetidae.jpg
180f3d5f-3cf5-4f24-ad4b-75710ad9098c,2022-10-30 16:09:50-04:00,2023-10-14 20:23:08 UTC,needs_id,https://www.inaturalist.org/observations/140564171,https://inaturalist-open-data.s3.amazonaws.com/photos/240628805/medium.jpg,,,,1.0,0.0,"Osage Orange Trail, Raleigh, NC, US",,Agaricomycetes,Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/140564171_Fungi_Agaricomycetes.jpg
32bd5334-f1d4-4cde-87d0-1cec0f3f29d5,2022-10-30 12:02:42-04:00,2023-07-21 22:43:39 UTC,needs_id,https://www.inaturalist.org/observations/140582416,https://static.inaturalist.org/photos/240664016/medium.jpg,,,,1.0,0.0,"Hudson Highlands State Park, Beacon, NY, US",,Basidiomycete Fungi,Basidiomycota,Basidiomycete Fungi,Fungi,47169.0,,inat_images/140582416_Fungi_Basidiomycota.jpg
32b9f7c8-4a0c-48f3-a9a5-ba9834929236,2022-10-30 16:46:48-07:00,2024-07-18 19:13:11 UTC,needs_id,https://www.inaturalist.org/observations/140590974,https://inaturalist-open-data.s3.amazonaws.com/photos/240680334/medium.jpg,,,,2.0,0.0,"Highway 4, Nanaimo, BC, CA",,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/140590974_Fungi_Agaricales.jpg
bb557cb6-6a39-47a8-8772-f05f1fdc9bb4,2022-10-30 14:54:07,2025-11-19 17:54:11 UTC,needs_id,https://www.inaturalist.org/observations/140607998,https://inaturalist-open-data.s3.amazonaws.com/photos/240711160/medium.jpeg,,,Aphid with white fungus?,1.0,0.0,"Trinidad, CA 95570, USA",,Insect Destroyers,Entomophthorales,Insect Destroyers,Fungi,55115.0,Entomophthorales,inat_images/140607998_Fungi_Entomophthorales.jpg
1e46282c-1867-40a7-a47d-23e46730d151,2022-10-31,2024-04-08 19:47:53 UTC,needs_id,https://www.inaturalist.org/observations/140691864,https://inaturalist-open-data.s3.amazonaws.com/photos/240866963/medium.jpg,,,,3.0,0.0,"Aguadulce District, Panama",,Hypocreales,Hypocreales,,Fungi,48248.0,Hypocreales,inat_images/140691864_Fungi_Hypocreales.jpg
b481757b-c42a-4083-8efe-8dbd809d3bd5,2022-10-29 12:14:01,2023-11-23 16:43:26 UTC,needs_id,https://www.inaturalist.org/observations/140726902,https://static.inaturalist.org/photos/240932862/medium.jpeg,,,,1.0,0.0,Rivas,,"mushrooms, bracket fungi, puffballs, and allies",Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/140726902_Fungi_Agaricomycetes.jpg
3c05cd2d-a8ab-43ae-8726-b2ed4d90330b,2022-10-31 14:17:45-07:00,2025-06-05 05:23:41 UTC,needs_id,https://www.inaturalist.org/observations/140728474,https://inaturalist-open-data.s3.amazonaws.com/photos/240935538/medium.jpg,,,,2.0,1.0,"Eastern Hillsides, Chilliwack, BC, CA",,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/140728474_Fungi_Agaricales.jpg
adafe6a1-2dbb-4ca3-b5e1-be00f66d7592,2022-10-30 22:12:00-07:00,2025-10-13 19:59:31 UTC,needs_id,https://www.inaturalist.org/observations/140752718,https://static.inaturalist.org/photos/240981055/medium.jpg,,,Parasite? on leaf hopper ,1.0,0.0,"Arcata, CA, US",,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170.0,,inat_images/140752718_Fungi_Fungi.jpg
f687d3cb-5453-4b45-b45d-a8bf64733769,2022-11-01 09:36:31,2024-04-14 16:05:34 UTC,needs_id,https://www.inaturalist.org/observations/140753283,https://static.inaturalist.org/photos/240982088/medium.jpeg,,,,1.0,0.0,"59016 Poggio a Caiano PO, Italia",,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/140753283_Fungi_Agaricales.jpg
f7ef82eb-ff98-471f-9a21-cdfc95c21e55,2022-10-30 10:36:26-04:00,2022-11-08 13:35:07 UTC,needs_id,https://www.inaturalist.org/observations/140766597,https://inaturalist-open-data.s3.amazonaws.com/photos/241007399/medium.jpg,,,,1.0,0.0,"Iceland, Snæfellsbær, Western Region, IS",,common lichens,Lecanoromycetes,Common Lichens,Fungi,54743.0,,inat_images/140766597_Fungi_Lecanoromycetes.jpg
0c505c35-6228-4b54-a5c8-71c12cfe0345,2022-10-27 16:12:16,2023-09-18 20:26:39 UTC,needs_id,https://www.inaturalist.org/observations/140786685,https://static.inaturalist.org/photos/241044251/medium.jpeg,,,,1.0,0.0,"Richmond Highlands, Shoreline, WA, USA",,Agaricomycetes,Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/140786685_Fungi_Agaricomycetes.jpg
c85867a7-2bd9-4538-aff1-f4349a010d7f,2022-10-29 12:02:48+01:00,2024-02-23 10:30:29 UTC,needs_id,https://www.inaturalist.org/observations/140811236,https://inaturalist-open-data.s3.amazonaws.com/photos/241093009/medium.jpg,,,,1.0,0.0,"Dorset AONB, Dorchester, England, GB",,"mushrooms, bracket fungi, puffballs, and allies",Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/140811236_Fungi_Agaricomycetes.jpg
3ee6e968-c4f3-4da3-93ff-f1719fd6f305,2022/11/01 11:59 AM,2022-11-02 12:40:49 UTC,needs_id,https://www.inaturalist.org/observations/140821845,https://static.inaturalist.org/photos/241113292/medium.jpg,,,,2.0,0.0,"20828 Entrada Rd, Topanga, CA 90290, USA",,Lecanoromycetidae,Lecanoromycetidae,"Shield Lichens, Sunburst Lichens, Rosette Lichens, and Allies",Fungi,952186.0,,inat_images/140821845_Fungi_Lecanoromycetidae.jpg
6f4ea9c7-96b2-40bd-a074-8536601e6e69,2022/10/29 10:33 PM,2023-05-05 18:40:21 UTC,needs_id,https://www.inaturalist.org/observations/140822002,https://inaturalist-open-data.s3.amazonaws.com/photos/241113216/medium.jpeg,,,,2.0,0.0,"Camino a Atzompa s/n, 90281 San Felipe Hidalgo, Tlax., Mexico",,Agaricomycetes,Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/140822002_Fungi_Agaricomycetes.jpg
8491b6a8-15c7-49bd-9008-553caa2a97cc,Sat Sep 03 2022 14:36:36 GMT+0000 (Coordinated Universal Time),2023-05-03 20:15:39 UTC,needs_id,https://www.inaturalist.org/observations/140853705,https://inaturalist-open-data.s3.amazonaws.com/photos/241175599/medium.jpeg,,,ecoEXPLORE Username: ash_will,2.0,0.0,"Transylvania County, US-NC, US",,Agaricomycetes,Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/140853705_Fungi_Agaricomycetes.jpg
9acadeec-9826-4a6e-96d6-f5a922867221,Mon Sep 12 2022 15:54:20 GMT+0000 (Coordinated Universal Time),2026-03-21 15:31:45 UTC,needs_id,https://www.inaturalist.org/observations/140854039,https://inaturalist-open-data.s3.amazonaws.com/photos/241176098/medium.jpeg,,,ecoEXPLORE Username: cicadakiller,4.0,1.0,"North Carolina, US",,boletes and allies,Boletales,boletes and allies,Fungi,48427.0,Boletales,inat_images/140854039_Fungi_Boletales.jpg
b08bbb0b-c5c0-461e-bfcc-0319f35a6d57,2022/10/28 1:57 PM,2023-06-15 03:46:26 UTC,needs_id,https://www.inaturalist.org/observations/140866546,https://inaturalist-open-data.s3.amazonaws.com/photos/241198019/medium.jpeg,,,For the fungi ID?,2.0,0.0,"Mount Colah NSW 2079, Australia",,Hypocreales,Hypocreales,,Fungi,48248.0,Hypocreales,inat_images/140866546_Fungi_Hypocreales.jpg
dfc7af9a-bec0-4c66-a6c1-f51c0f19310f,2022-10-26 11:15:57-04:00,2026-03-19 23:05:48 UTC,needs_id,https://www.inaturalist.org/observations/140866630,https://static.inaturalist.org/photos/241199081/medium.jpg,,,"Old specimen, hollow inside",3.0,0.0,"Cane Creek, Baxter, TN, US",,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,50814.0,,inat_images/140866630_Fungi_Agaricomycetes.jpg
da26deb6-df0e-470d-9b91-d4702b0b4eb2,2022/10/29 11:49 AM,2022-11-29 14:31:56 UTC,needs_id,https://www.inaturalist.org/observations/140876711,https://inaturalist-open-data.s3.amazonaws.com/photos/241216862/medium.jpg,,,,2.0,0.0,"Amathole District Municipality, South Africa",,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/140876711_Fungi_Agaricales.jpg
54416aa0-7ce9-4d0a-90d6-9bb2d51e5791,2022-11-02 14:22:20,2024-04-14 15:45:42 UTC,needs_id,https://www.inaturalist.org/observations/140893061,https://inaturalist-open-data.s3.amazonaws.com/photos/241248622/medium.jpeg,,,,1.0,0.0,"Ruddington, Nottingham, UK",,Common Gilled Mushrooms and Allies,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/140893061_Fungi_Agaricales.jpg
9ef2449d-1bc2-4997-b86f-b3790672e700,2022-10-31,2024-01-31 13:47:59 UTC,needs_id,https://www.inaturalist.org/observations/140902381,https://static.inaturalist.org/photos/241266090/medium.jpeg,,,,1.0,0.0,"Bothwell, Glasgow, UK",,Fungi Including Lichens,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/140902381_Fungi_Agaricales.jpg
3444412b-31b3-4a17-ada3-596be948d477,2022-10-31,2024-01-31 13:47:52 UTC,needs_id,https://www.inaturalist.org/observations/140902429,https://static.inaturalist.org/photos/241266191/medium.jpeg,,,,1.0,0.0,"Bothwell, Glasgow, UK",,Fungi Including Lichens,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167.0,Agaricales,inat_images/140902429_Fungi_Agaricales.jpg
