id,uuid,observed_on,time_observed_at,user_id,quality_grade,url,image_url,sound_url,num_identification_agreements,num_identification_disagreements,place_guess,private_place_guess,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,filepath,genus,family,family_common
274281668,37a5009a-328f-4117-ba55-33f21b5d48b1,2025-04-26,2025-04-27 00:47:44 UTC,7909163,research,https://www.inaturalist.org/observations/274281668,,https://static.inaturalist.org/sounds/1409241.m4a?1745715207,1,0,"Old Henniker Road, Hopkinton, NH 03229, USA",,Spring Peeper,Pseudacris crucifer,Spring Peeper,Amphibia,24268,Animalia,Chordata,Amphibia,Anura,274281668_Animalia_Amphibia_Anura.m4a,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274283183,f11c55f6-5645-4abe-99b3-f9c0ab33b399,2025-04-26,,385030,research,https://www.inaturalist.org/observations/274283183,,https://static.inaturalist.org/sounds/1409260.mp3?1745715366,1,0,"Utah, US",,Pacific chorus frog,Pseudacris regilla,Pacific chorus frog,Amphibia,24259,Animalia,Chordata,Amphibia,Anura,274283183_Animalia_Amphibia_Anura.mp3,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274286033,912ce8e0-26a7-477c-ac83-24991f99d281,2025-04-26,2025-04-27 00:04:18 UTC,3074378,research,https://www.inaturalist.org/observations/274286033,,https://static.inaturalist.org/sounds/1409288.m4a?1745715653,1,0,"Schmeeckle Reserve, Stevens Point, WI, US",,Spring Peeper,Pseudacris crucifer,Spring Peeper,Amphibia,24268,Animalia,Chordata,Amphibia,Anura,274286033_Animalia_Amphibia_Anura.m4a,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274288279,f01a17c5-57de-49c9-af16-8bbbe3128da0,2025-04-26,2025-04-27 00:43:51 UTC,185467,research,https://www.inaturalist.org/observations/274288279,,https://static.inaturalist.org/sounds/1409296.m4a?1745715886,2,0,"Merrimon Ave, Asheville, NC, US",,Spring Peeper,Pseudacris crucifer,Spring Peeper,Amphibia,24268,Animalia,Chordata,Amphibia,Anura,274288279_Animalia_Amphibia_Anura.m4a,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274294003,91b5fcd0-72fc-4045-a842-a792944cf038,2025-04-26,2025-04-27 01:12:55 UTC,8410020,research,https://www.inaturalist.org/observations/274294003,,https://static.inaturalist.org/sounds/1409340.m4a?1745716484,1,0,"Sherwood Trace, Gainesville, FL, US",,Green Treefrog,Dryophytes cinereus,Green Treefrog,Amphibia,1668858,Animalia,Chordata,Amphibia,Anura,274294003_Animalia_Amphibia_Anura.m4a,Dryophytes,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274301872,60032d53-b841-469b-9241-e9b316c157d4,2025-04-26,2025-04-26 22:10:40 UTC,116988,research,https://www.inaturalist.org/observations/274301872,,https://static.inaturalist.org/sounds/1409409.m4a?1745717330,2,0,"US-30, Clinton, PA, US",,Spring Peeper,Pseudacris crucifer,Spring Peeper,Amphibia,24268,Animalia,Chordata,Amphibia,Anura,274301872_Animalia_Amphibia_Anura.m4a,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274303218,f058e442-4f1c-41a7-8f86-1f665ac8e441,2025-04-26,2025-04-26 23:58:16 UTC,470741,research,https://www.inaturalist.org/observations/274303218,,https://static.inaturalist.org/sounds/1409422.m4a?1745717472,2,0,"Watts Branch Stream Valley Park, Potomac, MD, US",,Spring Peeper,Pseudacris crucifer,Spring Peeper,Amphibia,24268,Animalia,Chordata,Amphibia,Anura,274303218_Animalia_Amphibia_Anura.m4a,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274305055,36d0f651-c03b-45c1-904a-51852927b00f,2025-04-26,2025-04-27 00:55:01 UTC,3464097,research,https://www.inaturalist.org/observations/274305055,,https://static.inaturalist.org/sounds/1409443.m4a?1745717685,1,0,"Westside Connection, Grand Rapids, MI, USA",,Spring Peeper,Pseudacris crucifer,Spring Peeper,Amphibia,24268,Animalia,Chordata,Amphibia,Anura,274305055_Animalia_Amphibia_Anura.m4a,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274306131,c8af2b90-143b-4563-9618-33ed0e1337c2,2025-04-26,2025-04-27 01:36:14 UTC,8785295,research,https://www.inaturalist.org/observations/274306131,,https://static.inaturalist.org/sounds/1409452.m4a?1745717808,1,0,"Marshfield, WI, US",,Spring Peeper,Pseudacris crucifer,Spring Peeper,Amphibia,24268,Animalia,Chordata,Amphibia,Anura,274306131_Animalia_Amphibia_Anura.m4a,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274310299,bc1bc472-6d13-40d9-b3c2-cf16a0e4643a,2025-04-26,2025-04-27 01:26:50 UTC,7006154,research,https://www.inaturalist.org/observations/274310299,https://inaturalist-open-data.s3.amazonaws.com/photos/493175897/medium.jpeg,https://static.inaturalist.org/sounds/1409489.m4a?1745718295,2,0,"Morgantown, WV, USA",,Spring Peeper,Pseudacris crucifer,Spring Peeper,Amphibia,24268,Animalia,Chordata,Amphibia,Anura,274310299_Animalia_Amphibia_Anura.m4a,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274310569,739b6856-e288-4117-b9ff-d7c35a2bd933,2025-04-26,2025-04-27 00:17:00 UTC,5568065,research,https://www.inaturalist.org/observations/274310569,,https://static.inaturalist.org/sounds/1409486.wav?1745718264,1,0,"Greenbrier, Charlottesville, VA, USA",,Spring Peeper,Pseudacris crucifer,Spring Peeper,Amphibia,24268,Animalia,Chordata,Amphibia,Anura,274310569_Animalia_Amphibia_Anura.wav,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274314765,44efd360-877d-449a-aa4d-88886282f9d3,2025-04-26,2025-04-27 01:45:35 UTC,6277466,research,https://www.inaturalist.org/observations/274314765,https://inaturalist-open-data.s3.amazonaws.com/photos/493182446/medium.jpeg,https://static.inaturalist.org/sounds/1409508.m4a?1745718684,1,0,"Whisper Valley, Austin, TX 78653, USA",,Gulf Coast Toad,Incilius nebulifer,Gulf Coast Toad,Amphibia,65849,Animalia,Chordata,Amphibia,Anura,274314765_Animalia_Amphibia_Anura.m4a,Incilius,Bufonidae,"True Toads (American Toad, Cane Toad)"
274318967,bae036ae-a256-4e27-9c16-50f8ca526e10,2025-04-26,2025-04-26 23:33:00 UTC,912975,research,https://www.inaturalist.org/observations/274318967,,https://static.inaturalist.org/sounds/1409528.m4a?1745719095,1,0,"County Parkway D NW, Andover, MN, US",,Boreal Chorus Frog,Pseudacris maculata,Boreal Chorus Frog,Amphibia,24255,Animalia,Chordata,Amphibia,Anura,274318967_Animalia_Amphibia_Anura.m4a,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274319395,c9a34089-a496-4a4b-9f5c-b3c0581a0b1d,2025-04-26,2025-04-27 01:56:34 UTC,978743,research,https://www.inaturalist.org/observations/274319395,,https://static.inaturalist.org/sounds/1409534.m4a?1745719145,1,0,"Nuthatch Way, Davis, WV, US",,Spring Peeper,Pseudacris crucifer,Spring Peeper,Amphibia,24268,Animalia,Chordata,Amphibia,Anura,274319395_Animalia_Amphibia_Anura.m4a,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274320999,fc86e4ab-8fa8-4557-8a01-98f1dabe0b3e,2025-04-26,2025-04-27 01:59:00 UTC,10861,research,https://www.inaturalist.org/observations/274320999,,https://static.inaturalist.org/sounds/1409543.m4a?1745719227,1,0,"Southwest Arlington, Arlington, TX, USA",,Gulf Coast Toad,Incilius nebulifer,Gulf Coast Toad,Amphibia,65849,Animalia,Chordata,Amphibia,Anura,274320999_Animalia_Amphibia_Anura.m4a,Incilius,Bufonidae,"True Toads (American Toad, Cane Toad)"
274322277,b2112c2f-6aef-478d-bead-4449280e94fb,2025-04-26,2025-04-27 02:02:00 UTC,10861,research,https://www.inaturalist.org/observations/274322277,,https://static.inaturalist.org/sounds/1409551.m4a?1745719347,1,0,"Southwest Arlington, Arlington, TX, USA",,Blanchard's Cricket Frog,Acris blanchardi,Blanchard's Cricket Frog,Amphibia,70421,Animalia,Chordata,Amphibia,Anura,274322277_Animalia_Amphibia_Anura.m4a,Acris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274326904,1c2d63c6-f346-4d4a-a286-cc51d1099158,2025-04-26,2025-04-27 02:10:55 UTC,6748965,research,https://www.inaturalist.org/observations/274326904,,https://static.inaturalist.org/sounds/1409577.m4a?1745719900,2,0,"W 137th Terr, Leawood, KS, US",,American Toad,Anaxyrus americanus,American Toad,Amphibia,64968,Animalia,Chordata,Amphibia,Anura,274326904_Animalia_Amphibia_Anura.m4a,Anaxyrus,Bufonidae,"True Toads (American Toad, Cane Toad)"
274329491,05a70cf9-f143-4382-9873-df38b578e806,2025-04-26,2025-04-27 02:15:34 UTC,9215624,research,https://www.inaturalist.org/observations/274329491,,https://static.inaturalist.org/sounds/1409588.m4a?1745720144,2,0,"CR-24, Dassel, MN, US",,Boreal Chorus Frog,Pseudacris maculata,Boreal Chorus Frog,Amphibia,24255,Animalia,Chordata,Amphibia,Anura,274329491_Animalia_Amphibia_Anura.m4a,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274332633,df958bd4-688d-4a52-9f96-928c80f22ede,2025-04-26,2025-04-26 20:14:00 UTC,2351110,research,https://www.inaturalist.org/observations/274332633,,https://static.inaturalist.org/sounds/1409604.m4a?1745720384,1,0,"Delaware County, PA, USA",,Spring Peeper,Pseudacris crucifer,Spring Peeper,Amphibia,24268,Animalia,Chordata,Amphibia,Anura,274332633_Animalia_Amphibia_Anura.m4a,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274339527,966a02b9-f9e2-4da9-b24e-8f5a9279ebea,2025-04-25,2025-04-25 12:16:00 UTC,454536,research,https://www.inaturalist.org/observations/274339527,,https://static.inaturalist.org/sounds/1409626.mp3?1745720531,3,0,"10540 H G Trueman Rd, Lusby, MD 20657, USA",,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,Animalia,Chordata,Amphibia,Anura,274339527_Animalia_Amphibia_Anura.mp3,Lithobates,Ranidae,"True Frogs (Bullfrogs, Leopard Frogs)"
274339539,8bfdfd83-a8f4-4be0-bfec-1537f2e9a1fd,2025-04-25,2025-04-25 12:16:00 UTC,454536,research,https://www.inaturalist.org/observations/274339539,,https://static.inaturalist.org/sounds/1409628.mp3?1745720531,3,0,"10540 H G Trueman Rd, Lusby, MD 20657, USA",,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,Animalia,Chordata,Amphibia,Anura,274339539_Animalia_Amphibia_Anura.mp3,Lithobates,Ranidae,"True Frogs (Bullfrogs, Leopard Frogs)"
274339541,b980715f-e2ce-44af-a5de-970fbab6e98f,2025-04-25,2025-04-25 12:27:00 UTC,454536,research,https://www.inaturalist.org/observations/274339541,,https://static.inaturalist.org/sounds/1409629.mp3?1745720532,3,0,"10540 H G Trueman Rd, Lusby, MD 20657, USA",,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,Animalia,Chordata,Amphibia,Anura,274339541_Animalia_Amphibia_Anura.mp3,Lithobates,Ranidae,"True Frogs (Bullfrogs, Leopard Frogs)"
274345029,8dcaadc8-be15-4f0f-a3af-b88e56555152,2025-04-26,2025-04-27 02:40:49 UTC,579540,research,https://www.inaturalist.org/observations/274345029,,https://static.inaturalist.org/sounds/1409713.m4a?1745721741,2,0,"North Valley, NM, USA",,Woodhouse's Toad,Anaxyrus woodhousii,Woodhouse's Toad,Amphibia,64989,Animalia,Chordata,Amphibia,Anura,274345029_Animalia_Amphibia_Anura.m4a,Anaxyrus,Bufonidae,"True Toads (American Toad, Cane Toad)"
274345380,00b691b6-2416-4f30-af0f-c55e1ab2e03e,2025-04-26,2025-04-26 08:10:18 UTC,943813,research,https://www.inaturalist.org/observations/274345380,,https://static.inaturalist.org/sounds/1409714.m4a?1745721773,1,0,"W US Highway 290, Austin, TX, US",,Rio Grande Chirping Frog,Eleutherodactylus campi,Rio Grande Chirping Frog,Amphibia,1146656,Animalia,Chordata,Amphibia,Anura,274345380_Animalia_Amphibia_Anura.m4a,Eleutherodactylus,Eleutherodactylidae,Rain Frogs & Coquís
274345510,cdce2c66-7d60-4da7-98bd-575a2fd67954,2025-04-26,2025-04-27 02:40:58 UTC,1301477,research,https://www.inaturalist.org/observations/274345510,,https://static.inaturalist.org/sounds/1409717.m4a?1745721794,2,0,"Seven Bar Ranch, Albuquerque, NM 87114, USA",,Woodhouse's Toad,Anaxyrus woodhousii,Woodhouse's Toad,Amphibia,64989,Animalia,Chordata,Amphibia,Anura,274345510_Animalia_Amphibia_Anura.m4a,Anaxyrus,Bufonidae,"True Toads (American Toad, Cane Toad)"
274349006,6a356c5b-e809-4aa3-ac05-36d553ddb9da,2025-04-26,2025-04-27 02:49:08 UTC,6074169,research,https://www.inaturalist.org/observations/274349006,,https://static.inaturalist.org/sounds/1455542.m4a?1746984096,2,0,"Kinsey Dr, Tyler, TX, US",,Fowler's Toad,Anaxyrus fowleri,Fowler's Toad,Amphibia,64977,Animalia,Chordata,Amphibia,Anura,274349006_Animalia_Amphibia_Anura.m4a,Anaxyrus,Bufonidae,"True Toads (American Toad, Cane Toad)"
274351077,a3888236-fea6-421b-b097-a4308e7e0868,2025-04-26,2025-04-26 15:58:06 UTC,572980,research,https://www.inaturalist.org/observations/274351077,,https://static.inaturalist.org/sounds/1409759.m4a?1745722397,3,0,"Lake Rd, Webster, NY, US",,American Toad,Anaxyrus americanus,American Toad,Amphibia,64968,Animalia,Chordata,Amphibia,Anura,274351077_Animalia_Amphibia_Anura.m4a,Anaxyrus,Bufonidae,"True Toads (American Toad, Cane Toad)"
274351323,cb141b0c-0b89-4a06-a119-67339672c787,2025-04-26,2025-04-26 16:01:06 UTC,572980,research,https://www.inaturalist.org/observations/274351323,,https://static.inaturalist.org/sounds/1409761.m4a?1745722424,3,0,"Lake Rd, Webster, NY, US",,American Toad,Anaxyrus americanus,American Toad,Amphibia,64968,Animalia,Chordata,Amphibia,Anura,274351323_Animalia_Amphibia_Anura.m4a,Anaxyrus,Bufonidae,"True Toads (American Toad, Cane Toad)"
274351664,39cd06a4-bac6-42ae-b9be-52f18b35abc4,2025-04-26,2025-04-26 16:06:21 UTC,572980,research,https://www.inaturalist.org/observations/274351664,,https://static.inaturalist.org/sounds/1409763.m4a?1745722465,3,0,"Lake Rd, Webster, NY, US",,American Toad,Anaxyrus americanus,American Toad,Amphibia,64968,Animalia,Chordata,Amphibia,Anura,274351664_Animalia_Amphibia_Anura.m4a,Anaxyrus,Bufonidae,"True Toads (American Toad, Cane Toad)"
274356664,0d934efb-5e92-443c-a57f-15153ce35149,2025-04-26,2025-04-27 03:00:00 UTC,7990261,research,https://www.inaturalist.org/observations/274356664,,https://static.inaturalist.org/sounds/1409807.m4a?1745723006,1,0,"E 70th St, Shreveport, LA, US",,Rio Grande Chirping Frog,Eleutherodactylus campi,Rio Grande Chirping Frog,Amphibia,1146656,Animalia,Chordata,Amphibia,Anura,274356664_Animalia_Amphibia_Anura.m4a,Eleutherodactylus,Eleutherodactylidae,Rain Frogs & Coquís
274360208,062e885a-6d39-4e6c-a8c1-1d5c369018a0,2025-04-26,2025-04-27 03:09:10 UTC,24925,research,https://www.inaturalist.org/observations/274360208,,https://static.inaturalist.org/sounds/1409834.m4a?1745723389,1,0,"Texas, US",,Gulf Coast Toad,Incilius nebulifer,Gulf Coast Toad,Amphibia,65849,Animalia,Chordata,Amphibia,Anura,274360208_Animalia_Amphibia_Anura.m4a,Incilius,Bufonidae,"True Toads (American Toad, Cane Toad)"
274363456,756ee12f-2eb8-4519-9ffe-c8b2dd256044,2025-04-26,2025-04-27 00:37:31 UTC,7006154,research,https://www.inaturalist.org/observations/274363456,https://inaturalist-open-data.s3.amazonaws.com/photos/493261398/medium.jpeg,https://static.inaturalist.org/sounds/1409849.m4a?1745723752,1,0,"Morgantown, WV 26508, USA",,Spring Peeper,Pseudacris crucifer,Spring Peeper,Amphibia,24268,Animalia,Chordata,Amphibia,Anura,274363456_Animalia_Amphibia_Anura.m4a,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274373552,b447f8cf-6e93-4dd2-b44a-e652d923e30e,2025-04-23,2025-04-23 23:51:25 UTC,206492,research,https://www.inaturalist.org/observations/274373552,,https://static.inaturalist.org/sounds/1392131.m4a?1745452338,1,0,"FM-444, Inez, TX, US",,Western Narrow-mouthed Toad,Gastrophryne olivacea,Western Narrow-mouthed Toad,Amphibia,134277,Animalia,Chordata,Amphibia,Anura,274373552_Animalia_Amphibia_Anura.m4a,Gastrophryne,Microhylidae,Narrow-mouthed Frogs
274373771,ed86d972-3a79-4634-9a0e-026eb9ba1b46,2025-04-26,2025-04-27 03:34:43 UTC,7078544,research,https://www.inaturalist.org/observations/274373771,,https://static.inaturalist.org/sounds/1409927.m4a?1745724895,2,0,"Caribou-Targhee National Forest, Island Park, ID, US",,Boreal Chorus Frog,Pseudacris maculata,Boreal Chorus Frog,Amphibia,24255,Animalia,Chordata,Amphibia,Anura,274373771_Animalia_Amphibia_Anura.m4a,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274378210,89167956-57dc-4aca-8075-aff8cb3c0f04,2025-04-26,2025-04-27 03:42:53 UTC,1343440,research,https://www.inaturalist.org/observations/274378210,,https://static.inaturalist.org/sounds/1409957.m4a?1745725435,2,0,"FM-3058, Caldwell, TX, US",,Gray Treefrog,Dryophytes versicolor,Gray Treefrog,Amphibia,1668923,Animalia,Chordata,Amphibia,Anura,274378210_Animalia_Amphibia_Anura.m4a,Dryophytes,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274384516,fb58685f-c307-49bc-9a32-0ca455348b50,2025-04-26,2025-04-27 03:55:33 UTC,7821916,research,https://www.inaturalist.org/observations/274384516,,https://static.inaturalist.org/sounds/1409998.m4a?1745726216,1,0,"Argentine Township, MI, USA",,Spring Peeper,Pseudacris crucifer,Spring Peeper,Amphibia,24268,Animalia,Chordata,Amphibia,Anura,274384516_Animalia_Amphibia_Anura.m4a,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274386683,299a34df-b771-4527-bf15-9c78da42f5df,2025-04-26,2025-04-27 03:59:37 UTC,4601962,research,https://www.inaturalist.org/observations/274386683,,https://static.inaturalist.org/sounds/1410016.m4a?1745726481,1,0,"Belchertown, MA 01007, USA",,Spring Peeper,Pseudacris crucifer,Spring Peeper,Amphibia,24268,Animalia,Chordata,Amphibia,Anura,274386683_Animalia_Amphibia_Anura.m4a,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274389732,2bd849d9-94cc-43d6-b9dd-9a1b8384520a,2025-04-26,2025-04-26 22:59:03 UTC,3564162,research,https://www.inaturalist.org/observations/274389732,,https://static.inaturalist.org/sounds/1410034.m4a?1745726850,2,0,"New York, US",,Fowler's Toad,Anaxyrus fowleri,Fowler's Toad,Amphibia,64977,Animalia,Chordata,Amphibia,Anura,274389732_Animalia_Amphibia_Anura.m4a,Anaxyrus,Bufonidae,"True Toads (American Toad, Cane Toad)"
274391181,0601f990-b790-4258-b113-5b58118ea570,2025-04-27,2025-04-27 04:09:15 UTC,4601962,research,https://www.inaturalist.org/observations/274391181,,https://static.inaturalist.org/sounds/1410044.m4a?1745727043,1,0,"Pelham, MA, USA",,Spring Peeper,Pseudacris crucifer,Spring Peeper,Amphibia,24268,Animalia,Chordata,Amphibia,Anura,274391181_Animalia_Amphibia_Anura.m4a,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274393591,3b1b69ef-b534-47ee-b391-5e5dc38572b6,2025-04-26,2025-04-26 23:30:29 UTC,3564162,research,https://www.inaturalist.org/observations/274393591,,https://static.inaturalist.org/sounds/1410067.m4a?1745727288,2,0,"New York, US",,Fowler's Toad,Anaxyrus fowleri,Fowler's Toad,Amphibia,64977,Animalia,Chordata,Amphibia,Anura,274393591_Animalia_Amphibia_Anura.m4a,Anaxyrus,Bufonidae,"True Toads (American Toad, Cane Toad)"
274394083,58469ea6-ca57-4420-8185-4aaefb7490a4,2025-04-26,2025-04-27 04:13:43 UTC,6515115,research,https://www.inaturalist.org/observations/274394083,,https://static.inaturalist.org/sounds/1410074.m4a?1745727333,1,0,"McKinney, TX, US",,Gulf Coast Toad,Incilius nebulifer,Gulf Coast Toad,Amphibia,65849,Animalia,Chordata,Amphibia,Anura,274394083_Animalia_Amphibia_Anura.m4a,Incilius,Bufonidae,"True Toads (American Toad, Cane Toad)"
274394945,571f38e7-2715-4f57-b520-9d987f0379d0,2025-04-26,,4994013,research,https://www.inaturalist.org/observations/274394945,,https://static.inaturalist.org/sounds/1410079.wav?1745727445,1,0,Chippewa Prairie Preserve,,Boreal Chorus Frog,Pseudacris maculata,Boreal Chorus Frog,Amphibia,24255,Animalia,Chordata,Amphibia,Anura,274394945_Animalia_Amphibia_Anura.wav,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274395447,2677729b-8baf-4781-ad8e-95b551cbf2b2,2025-04-26,2025-04-27 01:33:44 UTC,3564162,research,https://www.inaturalist.org/observations/274395447,,https://static.inaturalist.org/sounds/1410082.m4a?1745727517,1,0,"New York, US",,Spring Peeper,Pseudacris crucifer,Spring Peeper,Amphibia,24268,Animalia,Chordata,Amphibia,Anura,274395447_Animalia_Amphibia_Anura.m4a,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274395474,8a019a2b-6523-4ef0-b915-17f72e3fc580,2025-04-26,2025-04-27 01:37:27 UTC,3564162,research,https://www.inaturalist.org/observations/274395474,,https://static.inaturalist.org/sounds/1410083.m4a?1745727521,1,0,"New York, US",,Spring Peeper,Pseudacris crucifer,Spring Peeper,Amphibia,24268,Animalia,Chordata,Amphibia,Anura,274395474_Animalia_Amphibia_Anura.m4a,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274395498,b4b48d80-ee55-468f-bb10-a1648d57ed3a,2025-04-26,2025-04-27 01:42:25 UTC,3564162,research,https://www.inaturalist.org/observations/274395498,,https://static.inaturalist.org/sounds/1410084.m4a?1745727525,1,0,"New York, US",,Spring Peeper,Pseudacris crucifer,Spring Peeper,Amphibia,24268,Animalia,Chordata,Amphibia,Anura,274395498_Animalia_Amphibia_Anura.m4a,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274397836,57520c62-4f57-483e-a278-fe95d8be9749,2025-04-23,2025-04-24 04:18:00 UTC,2422572,research,https://www.inaturalist.org/observations/274397836,,https://static.inaturalist.org/sounds/1410101.m4a?1745727806,1,0,United States,,Pickerel Frog,Lithobates palustris,Pickerel Frog,Amphibia,66002,Animalia,Chordata,Amphibia,Anura,274397836_Animalia_Amphibia_Anura.m4a,Lithobates,Ranidae,"True Frogs (Bullfrogs, Leopard Frogs)"
274399025,fea98389-d9d4-4afd-b7dc-e626d79f9972,2025-04-23,2025-04-24 04:24:00 UTC,2422572,research,https://www.inaturalist.org/observations/274399025,,https://static.inaturalist.org/sounds/1410104.m4a?1745727968,2,0,United States,,Northern Leopard Frog,Lithobates pipiens,Northern Leopard Frog,Amphibia,66003,Animalia,Chordata,Amphibia,Anura,274399025_Animalia_Amphibia_Anura.m4a,Lithobates,Ranidae,"True Frogs (Bullfrogs, Leopard Frogs)"
274399760,f3868608-af68-472f-bb22-03c1479249a2,2025-04-26,2025-04-26 23:51:52 UTC,17627,research,https://www.inaturalist.org/observations/274399760,,https://static.inaturalist.org/sounds/1410108.m4a?1745728035,2,0,"Wichita Falls, TX, US",,Spotted Chorus Frog,Pseudacris clarkii,Spotted Chorus Frog,Amphibia,24258,Animalia,Chordata,Amphibia,Anura,274399760_Animalia_Amphibia_Anura.m4a,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274401178,5a4fab05-a667-4cc4-adca-dc6c02479874,2025-04-26,2025-04-27 00:08:21 UTC,17627,research,https://www.inaturalist.org/observations/274401178,,https://static.inaturalist.org/sounds/1410116.m4a?1745728170,2,0,"Wichita Falls, TX, US",,Spotted Chorus Frog,Pseudacris clarkii,Spotted Chorus Frog,Amphibia,24258,Animalia,Chordata,Amphibia,Anura,274401178_Animalia_Amphibia_Anura.m4a,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274401280,68a91907-b451-47fa-a8c3-ca225455db5c,2025-04-23,2025-04-24 04:28:00 UTC,2422572,research,https://www.inaturalist.org/observations/274401280,,https://static.inaturalist.org/sounds/1410119.m4a?1745728192,2,0,United States,,Spring Peeper,Pseudacris crucifer,Spring Peeper,Amphibia,24268,Animalia,Chordata,Amphibia,Anura,274401280_Animalia_Amphibia_Anura.m4a,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
274402149,3389e387-f1b4-451f-84e0-882d6fb77728,2025-04-26,2025-04-27 02:39:19 UTC,17627,research,https://www.inaturalist.org/observations/274402149,,https://static.inaturalist.org/sounds/1410123.m4a?1745728285,1,0,"Wichita Falls, TX, US",,Western Narrow-mouthed Toad,Gastrophryne olivacea,Western Narrow-mouthed Toad,Amphibia,134277,Animalia,Chordata,Amphibia,Anura,274402149_Animalia_Amphibia_Anura.m4a,Gastrophryne,Microhylidae,Narrow-mouthed Frogs
274415440,20dfca32-81f1-4654-ada4-974276428529,2025-04-27,2025-04-27 05:00:13 UTC,4281089,research,https://www.inaturalist.org/observations/274415440,,https://static.inaturalist.org/sounds/1410219.m4a?1745730030,1,0,"Earl Dr, Trophy Club, TX, US",,Rio Grande Chirping Frog,Eleutherodactylus campi,Rio Grande Chirping Frog,Amphibia,1146656,Animalia,Chordata,Amphibia,Anura,274415440_Animalia_Amphibia_Anura.m4a,Eleutherodactylus,Eleutherodactylidae,Rain Frogs & Coquís
274433664,d5a2ee77-8880-400d-9e6f-b351ac092f1c,2025-04-26,2025-04-27 04:09:14 UTC,7854959,research,https://www.inaturalist.org/observations/274433664,https://inaturalist-open-data.s3.amazonaws.com/photos/493373719/medium.jpeg,https://static.inaturalist.org/sounds/1410339.wav?1745732725,1,0,"Sandy, UT, USA",,Woodhouse's Toad,Anaxyrus woodhousii,Woodhouse's Toad,Amphibia,64989,Animalia,Chordata,Amphibia,Anura,274433664_Animalia_Amphibia_Anura.wav,Anaxyrus,Bufonidae,"True Toads (American Toad, Cane Toad)"
274440278,ba75ffdf-b4c6-4312-af69-a1f965e8716c,2025-04-27,2025-04-27 06:03:00 UTC,5996492,research,https://www.inaturalist.org/observations/274440278,,https://static.inaturalist.org/sounds/1410379.wav?1745733863,3,0,"Rhode Island, US",,Spring Peeper,Pseudacris crucifer,Spring Peeper,Amphibia,24268,Animalia,Chordata,Amphibia,Anura,274440278_Animalia_Amphibia_Anura.wav,Pseudacris,Hylidae,"Tree Frogs (Spring Peepers, Gray Treefrogs)"
